N, O1, O2, O3
598, 0.00000000, 0.00000000, 0.00010002
599, 0.00000000, 0.00000000, 0.00010004
600, 0.00000000, 0.00000000, 0.00000000
601, 0.00000000, 0.00000000, 0.00009997
602, 0.00000000, 0.00000000, 0.00000000
603, 0.00000000, 0.00000000, 0.00010049
604, 0.00000000, 0.00000000, 0.00000000
605, 0.00000000, 0.00000000, 0.00009959
606, 0.00000000, 0.00000000, 0.00000000
607, 0.00000000, 0.00000000, 0.00009999
608, 0.00000000, 0.00000000, 0.00000000
609, 0.00000000, 0.00000000, 0.00009995
610, 0.00000000, 0.00000000, 0.00000000
611, 0.00000000, 0.00000000, 0.00010092
612, 0.00000000, 0.00000000, 0.00000000
613, 0.00009956, 0.00000000, 0.00000000
614, 0.00000000, 0.00000000, 0.00010028
615, 0.00000000, 0.00000000, 0.00000000
616, 0.00000000, 0.00000000, 0.00009954
617, 0.00000000, 0.00000000, 0.00009999
618, 0.00000000, 0.00000000, 0.00000000
619, 0.00009997, 0.00000000, 0.00000000
620, 0.00000000, 0.00000000, 0.00010002
621, 0.00000000, 0.00000000, 0.00000000
622, 0.00000000, 0.00000000, 0.00009999
623, 0.00000000, 0.00000000, 0.00000000
624, 0.00000000, 0.00000000, 0.00010002
625, 0.00000000, 0.00000000, 0.00000000
626, 0.00000000, 0.00000000, 0.00009997
627, 0.00000000, 0.00000000, 0.00000000
628, 0.00000000, 0.00000000, 0.00010004
629, 0.00000000, 0.00000000, 0.00000000
630, 0.00000000, 0.00000000, 0.00009987
631, 0.00000000, 0.00000000, 0.00010009
632, 0.00000000, 0.00000000, 0.00000000
633, 0.00000000, 0.00000000, 0.00010002
634, 0.00000000, 0.00000000, 0.00000000
635, 0.00000000, 0.00000000, 0.00010097
636, 0.00000000, 0.00000000, 0.00000000
637, 0.00000000, 0.00000000, 0.00009980
638, 0.00000000, 0.00000000, 0.00000000
639, 0.00000000, 0.00000000, 0.00010071
640, 0.00000000, 0.00000000, 0.00009968
641, 0.00000000, 0.00000000, 0.00010026
642, 0.00000000, 0.00000000, 0.00000000
643, 0.00009954, 0.00000000, 0.00000000
644, 0.00000000, 0.00000000, 0.00009992
645, 0.00000000, 0.00000000, 0.00000000
646, 0.00000000, 0.00000000, 0.00010009
647, 0.00000000, 0.00000000, 0.00010018
648, 0.00000000, 0.00000000, 0.00000000
649, 0.00000000, 0.00000000, 0.00009973
650, 0.00000000, 0.00000000, 0.00000000
651, 0.00000000, 0.00000000, 0.00010035
652, 0.00000000, 0.00000000, 0.00010030
653, 0.00000000, 0.00000000, 0.00009975
654, 0.00000000, 0.00000000, 0.00010002
655, 0.00000000, 0.00000000, 0.00000000
656, 0.00000000, 0.00000000, 0.00010056
657, 0.00000000, 0.00000000, 0.00009933
658, 0.00000000, 0.00000000, 0.00005119
659, 0.00010195, 0.00000000, 0.00010030
660, 0.00000000, 0.00000000, 0.00009990
661, 0.00000000, 0.00000000, 0.00010207
662, 0.00000000, 0.00000000, 0.00009723
663, 0.00000000, 0.00000000, 0.00010023
664, 0.00000000, 0.00000000, 0.00009997
665, 0.00000000, 0.00000000, 0.00000000
666, 0.00000000, 0.00000000, 0.00009995
667, 0.00000000, 0.00000000, 0.00000000
668, 0.00000000, 0.00000000, 0.00009971
669, 0.00000000, 0.00000000, 0.00010035
670, 0.00000000, 0.00000000, 0.00009978
671, 0.00000000, 0.00000000, 0.00010092
672, 0.00000000, 0.00000000, 0.00000000
673, 0.00009911, 0.00000000, 0.00010016
674, 0.00000000, 0.00000000, 0.00009987
675, 0.00000000, 0.00000000, 0.00000000
676, 0.00000000, 0.00000000, 0.00009968
677, 0.00000000, 0.00000000, 0.00010035
678, 0.00000000, 0.00000000, 0.00000000
679, 0.00000000, 0.00000000, 0.00000000
680, 0.00000000, 0.00000000, 0.00000000
681, 0.00000000, 0.00000000, 0.00010235
682, 0.00000000, 0.00000000, 0.00009785
683, 0.00000000, 0.00000000, 0.00000000
684, 0.00000000, 0.00000000, 0.00009992
685, 0.00000000, 0.00000000, 0.00000000
686, 0.00000000, 0.00000000, 0.00009975
687, 0.00000000, 0.00000000, 0.00000000
688, 0.00000000, 0.00000000, 0.00010207
689, 0.00000000, 0.00000000, 0.00000000
690, 0.00000000, 0.00000000, 0.00010021
691, 0.00009840, 0.00000000, 0.00000000
692, 0.00000000, 0.00000000, 0.00009933
693, 0.00000000, 0.00000000, 0.00000000
694, 0.00000000, 0.00000000, 0.00010102
695, 0.00000000, 0.00000000, 0.00000000
696, 0.00000000, 0.00000000, 0.00009975
697, 0.00000000, 0.00000000, 0.00000000
698, 0.00000000, 0.00000000, 0.00009923
699, 0.00000000, 0.00000000, 0.00000000
700, 0.00000000, 0.00000000, 0.00000000
701, 0.00000000, 0.00000000, 0.00010006
702, 0.00000000, 0.00000000, 0.00000000
703, 0.00000000, 0.00000000, 0.00010035
704, 0.00000000, 0.00000000, 0.00009966
705, 0.00000000, 0.00000000, 0.00000000
706, 0.00000000, 0.00000000, 0.00010009
707, 0.00000000, 0.00000000, 0.00009990
708, 0.00000000, 0.00000000, 0.00010147
709, 0.00000000, 0.00000000, 0.00019820
710, 0.00000000, 0.00000000, 0.00000000
711, 0.00000000, 0.00000000, 0.00010004
712, 0.00000000, 0.00000000, 0.00010009
713, 0.00000000, 0.00000000, 0.00000000
714, 0.00000000, 0.00000000, 0.00009983
715, 0.00000000, 0.00000000, 0.00010011
716, 0.00000000, 0.00000000, 0.00010102
717, 0.00000000, 0.00000000, 0.00009873
718, 0.00000000, 0.00000000, 0.00000000
719, 0.00010026, 0.00000000, 0.00010052
720, 0.00000000, 0.00000000, 0.00009964
721, 0.00000000, 0.00000000, 0.00019965
722, 0.00000000, 0.00000000, 0.00010040
723, 0.00000000, 0.00000000, 0.00009930
724, 0.00000000, 0.00000000, 0.00010097
725, 0.00000000, 0.00000000, 0.00009916
726, 0.00000000, 0.00000000, 0.00010040
727, 0.00009975, 0.00000000, 0.00010037
728, 0.00000000, 0.00000000, 0.00010037
729, 0.00000000, 0.00000000, 0.00010042
730, 0.00000000, 0.00000000, 0.00009985
731, 0.00000000, 0.00000000, 0.00009966
732, 0.00000000, 0.00000000, 0.00000000
733, 0.00000000, 0.00000000, 0.00010021
734, 0.00000000, 0.00000000, 0.00009995
735, 0.00000000, 0.00000000, 0.00010066
736, 0.00000000, 0.00000000, 0.00009968
737, 0.00000000, 0.00000000, 0.00010023
738, 0.00000000, 0.00000000, 0.00009902
739, 0.00000000, 0.00000000, 0.00010006
740, 0.00000000, 0.00000000, 0.00010006
741, 0.00000000, 0.00000000, 0.00010004
742, 0.00000000, 0.00000000, 0.00000000
743, 0.00010026, 0.00000000, 0.00010171
744, 0.00009985, 0.00000000, 0.00000000
745, 0.00000000, 0.00000000, 0.00000000
746, 0.00000000, 0.00000000, 0.00009985
747, 0.00000000, 0.00000000, 0.00010026
748, 0.00000000, 0.00000000, 0.00010161
749, 0.00000000, 0.00000000, 0.00000000
750, 0.00000000, 0.00000000, 0.00009873
751, 0.00010123, 0.00000000, 0.00009909
752, 0.00000000, 0.00000000, 0.00000000
753, 0.00000000, 0.00000000, 0.00010104
754, 0.00000000, 0.00000000, 0.00000000
755, 0.00000000, 0.00009997, 0.00000000
756, 0.00000000, 0.00000000, 0.00010304
757, 0.00000000, 0.00000000, 0.00010018
758, 0.00000000, 0.00000000, 0.00009823
759, 0.00000000, 0.00000000, 0.00000000
760, 0.00000000, 0.00000000, 0.00010023
761, 0.00010123, 0.00000000, 0.00000000
762, 0.00000000, 0.00000000, 0.00009990
763, 0.00000000, 0.00000000, 0.00010004
764, 0.00000000, 0.00000000, 0.00000000
765, 0.00000000, 0.00000000, 0.00009844
766, 0.00000000, 0.00000000, 0.00009968
767, 0.00000000, 0.00000000, 0.00000000
768, 0.00000000, 0.00000000, 0.00010018
769, 0.00009973, 0.00000000, 0.00000000
770, 0.00000000, 0.00000000, 0.00010250
771, 0.00000000, 0.00000000, 0.00009773
772, 0.00000000, 0.00000000, 0.00000000
773, 0.00010004, 0.00000000, 0.00000000
774, 0.00000000, 0.00000000, 0.00015109
775, 0.00000000, 0.00000000, 0.00000000
776, 0.00000000, 0.00000000, 0.00010173
777, 0.00000000, 0.00000000, 0.00009964
778, 0.00000000, 0.00000000, 0.00000000
779, 0.00000000, 0.00000000, 0.00010204
780, 0.00000000, 0.00000000, 0.00009880
781, 0.00000000, 0.00000000, 0.00000000
782, 0.00000000, 0.00000000, 0.00010135
783, 0.00000000, 0.00000000, 0.00009961
784, 0.00000000, 0.00000000, 0.00000000
785, 0.00000000, 0.00009878, 0.00000000
786, 0.00000000, 0.00000000, 0.00010083
787, 0.00009890, 0.00000000, 0.00009992
788, 0.00000000, 0.00000000, 0.00010009
789, 0.00000000, 0.00000000, 0.00000000
790, 0.00000000, 0.00000000, 0.00020046
791, 0.00000000, 0.00000000, 0.00009959
792, 0.00000000, 0.00000000, 0.00000000
793, 0.00000000, 0.00009999, 0.00000000
794, 0.00000000, 0.00000000, 0.00010033
795, 0.00000000, 0.00000000, 0.00000000
796, 0.00000000, 0.00000000, 0.00009968
797, 0.00009990, 0.00000000, 0.00000000
798, 0.00000000, 0.00000000, 0.00010037
799, 0.00000000, 0.00000000, 0.00009997
800, 0.00000000, 0.00000000, 0.00000000
801, 0.00000000, 0.00000000, 0.00009975
802, 0.00000000, 0.00000000, 0.00010026
803, 0.00000000, 0.00000000, 0.00000000
804, 0.00000000, 0.00000000, 0.00009966
805, 0.00000000, 0.00000000, 0.00000000
806, 0.00000000, 0.00000000, 0.00010026
807, 0.00000000, 0.00000000, 0.00000000
808, 0.00000000, 0.00000000, 0.00009985
809, 0.00000000, 0.00009990, 0.00000000
810, 0.00000000, 0.00000000, 0.00010009
811, 0.00000000, 0.00000000, 0.00009995
812, 0.00000000, 0.00000000, 0.00010056
813, 0.00000000, 0.00000000, 0.00000000
814, 0.00000000, 0.00000000, 0.00009944
815, 0.00000000, 0.00000000, 0.00000000
816, 0.00000000, 0.00000000, 0.00000000
817, 0.00000000, 0.00000000, 0.00000000
818, 0.00000000, 0.00000000, 0.00009992
819, 0.00000000, 0.00000000, 0.00000000
820, 0.00000000, 0.00000000, 0.00009987
821, 0.00010052, 0.00000000, 0.00000000
822, 0.00000000, 0.00000000, 0.00009961
823, 0.00000000, 0.00000000, 0.00009995
824, 0.00000000, 0.00000000, 0.00000000
825, 0.00000000, 0.00000000, 0.00010002
826, 0.00000000, 0.00000000, 0.00009995
827, 0.00000000, 0.00000000, 0.00010011
828, 0.00000000, 0.00000000, 0.00000000
829, 0.00009997, 0.00000000, 0.00000000
830, 0.00000000, 0.00000000, 0.00009999
831, 0.00000000, 0.00000000, 0.00000000
832, 0.00000000, 0.00000000, 0.00009995
833, 0.00000000, 0.00000000, 0.00009997
834, 0.00000000, 0.00000000, 0.00000000
835, 0.00000000, 0.00000000, 0.00010006
836, 0.00000000, 0.00000000, 0.00010018
837, 0.00000000, 0.00000000, 0.00009971
838, 0.00000000, 0.00000000, 0.00010030
839, 0.00010190, 0.00000000, 0.00000000
840, 0.00000000, 0.00000000, 0.00009806
841, 0.00000000, 0.00000000, 0.00009968
842, 0.00000000, 0.00000000, 0.00000000
843, 0.00000000, 0.00000000, 0.00010023
844, 0.00000000, 0.00000000, 0.00009999
845, 0.00000000, 0.00000000, 0.00000000
846, 0.00000000, 0.00000000, 0.00009987
847, 0.00000000, 0.00000000, 0.00010021
848, 0.00000000, 0.00000000, 0.00000000
849, 0.00000000, 0.00000000, 0.00009983
850, 0.00000000, 0.00000000, 0.00010004
851, 0.00000000, 0.00000000, 0.00000000
852, 0.00000000, 0.00000000, 0.00010004
853, 0.00009990, 0.00000000, 0.00000000
854, 0.00000000, 0.00000000, 0.00009997
855, 0.00000000, 0.00000000, 0.00009997
856, 0.00000000, 0.00000000, 0.00000000
857, 0.00010011, 0.00000000, 0.00000000
858, 0.00000000, 0.00000000, 0.00010002
859, 0.00000000, 0.00009992, 0.00000000
860, 0.00000000, 0.00000000, 0.00010009
861, 0.00000000, 0.00000000, 0.00000000
862, 0.00000000, 0.00000000, 0.00010211
863, 0.00009799, 0.00000000, 0.00000000
864, 0.00000000, 0.00000000, 0.00009999
865, 0.00000000, 0.00000000, 0.00000000
866, 0.00000000, 0.00000000, 0.00009990
867, 0.00000000, 0.00000000, 0.00010030
868, 0.00000000, 0.00000000, 0.00000000
869, 0.00000000, 0.00000000, 0.00010202
870, 0.00000000, 0.00000000, 0.00000000
871, 0.00000000, 0.00000000, 0.00009756
872, 0.00000000, 0.00000000, 0.00010021
873, 0.00000000, 0.00000000, 0.00000000
874, 0.00000000, 0.00000000, 0.00009990
875, 0.00000000, 0.00000000, 0.00000000
876, 0.00000000, 0.00000000, 0.00010071
877, 0.00009935, 0.00000000, 0.00000000
878, 0.00000000, 0.00000000, 0.00010028
879, 0.00000000, 0.00000000, 0.00010061
880, 0.00000000, 0.00000000, 0.00009971
881, 0.00009980, 0.00000000, 0.00009961
882, 0.00000000, 0.00000000, 0.00010123
883, 0.00019925, 0.00000000, 0.00009997
884, 0.00000000, 0.00000000, 0.00010121
885, 0.00000000, 0.00000000, 0.00000000
886, 0.00000000, 0.00000000, 0.00010009
887, 0.00010102, 0.00000000, 0.00000000
888, 0.00000000, 0.00000000, 0.00009935
889, 0.00000000, 0.00000000, 0.00010009
890, 0.00000000, 0.00000000, 0.00000000
891, 0.00000000, 0.00000000, 0.00009973
892, 0.00000000, 0.00000000, 0.00010018
893, 0.00000000, 0.00000000, 0.00009973
894, 0.00000000, 0.00000000, 0.00013053
895, 0.00000000, 0.00000000, 0.00010126
896, 0.00000000, 0.00000000, 0.00010138
897, 0.00000000, 0.00000000, 0.00010228
898, 0.00000000, 0.00000000, 0.00009820
899, 0.00000000, 0.00000000, 0.00000000
900, 0.00000000, 0.00000000, 0.00015144
901, 0.00000000, 0.00000000, 0.00000000
902, 0.00000000, 0.00000000, 0.00000000
903, 0.00000000, 0.00000000, 0.00010023
904, 0.00000000, 0.00000000, 0.00000000
905, 0.00000000, 0.00000000, 0.00009949
906, 0.00000000, 0.00000000, 0.00009987
907, 0.00010052, 0.00000000, 0.00010033
908, 0.00000000, 0.00000000, 0.00009961
909, 0.00000000, 0.00000000, 0.00010023
910, 0.00000000, 0.00000000, 0.00000000
911, 0.00009971, 0.00000000, 0.00009995
912, 0.00000000, 0.00000000, 0.00010059
913, 0.00000000, 0.00000000, 0.00009947
914, 0.00000000, 0.00000000, 0.00000000
915, 0.00000000, 0.00000000, 0.00010006
916, 0.00000000, 0.00000000, 0.00000000
917, 0.00000000, 0.00000000, 0.00000000
918, 0.00000000, 0.00000000, 0.00010052
919, 0.00010064, 0.00000000, 0.00009944
920, 0.00000000, 0.00000000, 0.00009952
921, 0.00000000, 0.00000000, 0.00000000
922, 0.00000000, 0.00000000, 0.00010004
923, 0.00000000, 0.00000000, 0.00000000
924, 0.00000000, 0.00000000, 0.00010016
925, 0.00000000, 0.00000000, 0.00009983
926, 0.00000000, 0.00000000, 0.00000000
927, 0.00000000, 0.00000000, 0.00010016
928, 0.00000000, 0.00000000, 0.00009959
929, 0.00010009, 0.00000000, 0.00000000
930, 0.00000000, 0.00000000, 0.00010076
931, 0.00000000, 0.00000000, 0.00009928
932, 0.00000000, 0.00000000, 0.00010009
933, 0.00000000, 0.00000000, 0.00010011
934, 0.00000000, 0.00000000, 0.00000000
935, 0.00000000, 0.00000000, 0.00009966
936, 0.00000000, 0.00000000, 0.00010033
937, 0.00000000, 0.00000000, 0.00009973
938, 0.00000000, 0.00000000, 0.00009983
939, 0.00000000, 0.00000000, 0.00000000
940, 0.00000000, 0.00000000, 0.00000000
941, 0.00010047, 0.00000000, 0.00019989
942, 0.00000000, 0.00000000, 0.00009990
943, 0.00000000, 0.00000000, 0.00009999
944, 0.00000000, 0.00000000, 0.00009995
945, 0.00000000, 0.00000000, 0.00010049
946, 0.00000000, 0.00000000, 0.00009959
947, 0.00009990, 0.00000000, 0.00000000
948, 0.00000000, 0.00000000, 0.00010016
949, 0.00000000, 0.00000000, 0.00010018
950, 0.00000000, 0.00000000, 0.00009978
951, 0.00000000, 0.00000000, 0.00010002
952, 0.00000000, 0.00000000, 0.00010073
953, 0.00009999, 0.00000000, 0.00009999
954, 0.00000000, 0.00000000, 0.00000000
955, 0.00000000, 0.00000000, 0.00009990
956, 0.00000000, 0.00000000, 0.00009968
957, 0.00000000, 0.00000000, 0.00010033
958, 0.00000000, 0.00000000, 0.00009952
959, 0.00000000, 0.00000000, 0.00009997
960, 0.00000000, 0.00000000, 0.00009995
961, 0.00000000, 0.00000000, 0.00010030
962, 0.00000000, 0.00000000, 0.00000000
963, 0.00000000, 0.00000000, 0.00009975
964, 0.00000000, 0.00000000, 0.00010002
965, 0.00000000, 0.00000000, 0.00009968
966, 0.00000000, 0.00000000, 0.00010035
967, 0.00010009, 0.00000000, 0.00010040
968, 0.00000000, 0.00000000, 0.00009978
969, 0.00000000, 0.00000000, 0.00000000
970, 0.00000000, 0.00000000, 0.00010011
971, 0.00010026, 0.00000000, 0.00009947
972, 0.00000000, 0.00000000, 0.00010009
973, 0.00000000, 0.00000000, 0.00009990
974, 0.00000000, 0.00000000, 0.00009983
975, 0.00000000, 0.00000000, 0.00010178
976, 0.00000000, 0.00000000, 0.00000000
977, 0.00010045, 0.00000000, 0.00010004
978, 0.00000000, 0.00000000, 0.00009773
979, 0.00000000, 0.00000000, 0.00010099
980, 0.00000000, 0.00000000, 0.00009961
981, 0.00000000, 0.00000000, 0.00000000
982, 0.00000000, 0.00000000, 0.00010009
983, 0.00009954, 0.00000000, 0.00000000
984, 0.00000000, 0.00000000, 0.00009985
985, 0.00000000, 0.00000000, 0.00010176
986, 0.00000000, 0.00000000, 0.00000000
987, 0.00000000, 0.00000000, 0.00009992
988, 0.00000000, 0.00000000, 0.00010002
989, 0.00000000, 0.00000000, 0.00000000
990, 0.00000000, 0.00000000, 0.00010002
991, 0.00009999, 0.00000000, 0.00000000
992, 0.00000000, 0.00000000, 0.00010121
993, 0.00000000, 0.00000000, 0.00010166
994, 0.00000000, 0.00000000, 0.00000000
995, 0.00000000, 0.00000000, 0.00009992
996, 0.00000000, 0.00000000, 0.00009999
997, 0.00009999, 0.00000000, 0.00000000
998, 0.00000000, 0.00000000, 0.00010002
999, 0.00000000, 0.00000000, 0.00009999
1000, 0.00000000, 0.00000000, 0.00000000
1001, 0.00000000, 0.00000000, 0.00010014
1002, 0.00000000, 0.00000000, 0.00009987
1003, 0.00000000, 0.00000000, 0.00000000
1004, 0.00000000, 0.00000000, 0.00010002
1005, 0.00000000, 0.00000000, 0.00009995
1006, 0.00000000, 0.00000000, 0.00000000
1007, 0.00000000, 0.00000000, 0.00010002
1008, 0.00000000, 0.00000000, 0.00010004
1009, 0.00000000, 0.00000000, 0.00009999
1010, 0.00000000, 0.00000000, 0.00009999
1011, 0.00000000, 0.00000000, 0.00005317
1012, 0.00000000, 0.00000000, 0.00010326
1013, 0.00009990, 0.00000000, 0.00000000
1014, 0.00000000, 0.00000000, 0.00010006
1015, 0.00000000, 0.00000000, 0.00009990
1016, 0.00000000, 0.00000000, 0.00000000
1017, 0.00000000, 0.00000000, 0.00000000
1018, 0.00000000, 0.00000000, 0.00010045
1019, 0.00009966, 0.00000000, 0.00000000
1020, 0.00000000, 0.00000000, 0.00000000
1021, 0.00009995, 0.00000000, 0.00009966
1022, 0.00000000, 0.00000000, 0.00010078
1023, 0.00000000, 0.00000000, 0.00000000
1024, 0.00000000, 0.00000000, 0.00010097
1025, 0.00000000, 0.00000000, 0.00009985
1026, 0.00000000, 0.00000000, 0.00010004
1027, 0.00000000, 0.00000000, 0.00000000
1028, 0.00000000, 0.00000000, 0.00009885
1029, 0.00000000, 0.00000000, 0.00010135
1030, 0.00000000, 0.00000000, 0.00009997
1031, 0.00000000, 0.00000000, 0.00000000
1032, 0.00000000, 0.00000000, 0.00018158
1033, 0.00010295, 0.00000000, 0.00000000
1034, 0.00000000, 0.00000000, 0.00010004
1035, 0.00000000, 0.00000000, 0.00009878
1036, 0.00000000, 0.00000000, 0.00009987
1037, 0.00000000, 0.00000000, 0.00009995
1038, 0.00000000, 0.00000000, 0.00010016
1039, 0.00009966, 0.00000000, 0.00010021
1040, 0.00000000, 0.00000000, 0.00010004
1041, 0.00000000, 0.00000000, 0.00009995
1042, 0.00000000, 0.00000000, 0.00000000
1043, 0.00000000, 0.00000000, 0.00009949
1044, 0.00000000, 0.00000000, 0.00009997
1045, 0.00000000, 0.00000000, 0.00000000
1046, 0.00000000, 0.00000000, 0.00010004
1047, 0.00000000, 0.00000000, 0.00010006
1048, 0.00000000, 0.00000000, 0.00009999
1049, 0.00009968, 0.00000000, 0.00000000
1050, 0.00000000, 0.00000000, 0.00010016
1051, 0.00009997, 0.00000000, 0.00000000
1052, 0.00000000, 0.00000000, 0.00010014
1053, 0.00000000, 0.00000000, 0.00009999
1054, 0.00000000, 0.00000000, 0.00000000
1055, 0.00000000, 0.00000000, 0.00010021
1056, 0.00000000, 0.00000000, 0.00009990
1057, 0.00000000, 0.00000000, 0.00010006
1058, 0.00000000, 0.00000000, 0.00000000
1059, 0.00000000, 0.00000000, 0.00010078
1060, 0.00000000, 0.00000000, 0.00009959
1061, 0.00009995, 0.00000000, 0.00010011
1062, 0.00000000, 0.00000000, 0.00000000
1063, 0.00009987, 0.00000000, 0.00009971
1064, 0.00000000, 0.00000000, 0.00010176
1065, 0.00000000, 0.00000000, 0.00000000
1066, 0.00000000, 0.00000000, 0.00009997
1067, 0.00000000, 0.00000000, 0.00009999
1068, 0.00000000, 0.00000000, 0.00010002
1069, 0.00000000, 0.00000000, 0.00009999
1070, 0.00000000, 0.00000000, 0.00009999
1071, 0.00000000, 0.00000000, 0.00000000
1072, 0.00000000, 0.00000000, 0.00000000
1073, 0.00000000, 0.00000000, 0.00010004
1074, 0.00000000, 0.00000000, 0.00009997
1075, 0.00000000, 0.00000000, 0.00000000
1076, 0.00000000, 0.00000000, 0.00010002
1077, 0.00000000, 0.00000000, 0.00009999
1078, 0.00000000, 0.00000000, 0.00010002
1079, 0.00000000, 0.00000000, 0.00000000
1080, 0.00000000, 0.00000000, 0.00009999
1081, 0.00000000, 0.00000000, 0.00009999
1082, 0.00000000, 0.00000000, 0.00009999
1083, 0.00000000, 0.00000000, 0.00000000
1084, 0.00000000, 0.00000000, 0.00019875
1085, 0.00000000, 0.00000000, 0.00020010
1086, 0.00000000, 0.00000000, 0.00000000
1087, 0.00009921, 0.00000000, 0.00009968
1088, 0.00000000, 0.00000000, 0.00010002
1089, 0.00000000, 0.00000000, 0.00000000
1090, 0.00000000, 0.00000000, 0.00010004
1091, 0.00009992, 0.00000000, 0.00010002
1092, 0.00000000, 0.00000000, 0.00000000
1093, 0.00010011, 0.00000000, 0.00009985
1094, 0.00000000, 0.00000000, 0.00010004
1095, 0.00000000, 0.00000000, 0.00000000
1096, 0.00000000, 0.00000000, 0.00009999
1097, 0.00009999, 0.00000000, 0.00009997
1098, 0.00000000, 0.00000000, 0.00000000
1099, 0.00000000, 0.00000000, 0.00020177
1100, 0.00009887, 0.00000000, 0.00009992
1101, 0.00000000, 0.00000000, 0.00009987
1102, 0.00000000, 0.00000000, 0.00009761
1103, 0.00000000, 0.00000000, 0.00000000
1104, 0.00000000, 0.00000000, 0.00009999
1105, 0.00000000, 0.00000000, 0.00010004
1106, 0.00000000, 0.00000000, 0.00000000
1107, 0.00000000, 0.00000000, 0.00009999
1108, 0.00000000, 0.00000000, 0.00009992
1109, 0.00010004, 0.00000000, 0.00000000
1110, 0.00000000, 0.00000000, 0.00010002
1111, 0.00000000, 0.00000000, 0.00009997
1112, 0.00000000, 0.00000000, 0.00010011
1113, 0.00000000, 0.00000000, 0.00010040
1114, 0.00000000, 0.00000000, 0.00000000
1115, 0.00000000, 0.00000000, 0.00010016
1116, 0.00000000, 0.00000000, 0.00009959
1117, 0.00009978, 0.00000000, 0.00009997
1118, 0.00000000, 0.00000000, 0.00005054
1119, 0.00000000, 0.00000000, 0.00010061
1120, 0.00000000, 0.00000000, 0.00000000
1121, 0.00000000, 0.00000000, 0.00010004
1122, 0.00000000, 0.00000000, 0.00010004
1123, 0.00010006, 0.00000000, 0.00009987
1124, 0.00000000, 0.00000000, 0.00000000
1125, 0.00000000, 0.00000000, 0.00010002
1126, 0.00000000, 0.00000000, 0.00009999
1127, 0.00000000, 0.00000000, 0.00009997
